#Lon Lat Depth mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position Y_position ID Mechanism_type
183.58 -26.99 15.0 1.23 0.13 -1.36 -0.021 1.792 -0.192 24 183.58 -26.99 B120386C R
262.4 -36.26 15.0 -0.538 -0.032 0.57 0 0 -5.801 24 262.4 -36.26 B120586A SS
138.99 -50.95 15.0 -0.303 0.273 0.03 -0.118 0.296 -1.216 25 138.99 -50.95 B120586B SS
183.63 -26.91 15.0 0.554 0.505 -1.059 1.171 1.116 -0.134 24 183.63 -26.91 B120586C R
179.71 -31.07 432.8 -5.339 1.701 3.638 -1.901 -3.213 -1.048 23 179.71 -31.07 B120586D N-SS
186.33 -21.77 52.6 3.331 -0.198 -3.133 -0.769 -1.283 -1.371 24 186.33 -21.77 B120586E R
233.5 -55.32 15.0 -0.617 1.836 -1.22 0 0 2.421 24 233.5 -55.32 B120686A SS
94.87 6.86 206.5 -0.373 1.135 -0.762 -0.206 -1.301 6.424 24 94.87 6.86 B120786A SS
26.01 43.01 15.0 -0.266 2.377 -2.111 -0.849 0.726 -1.768 24 26.01 43.01 B120786B SS
124.5 0.73 200.2 0.4086 0.1002 -0.5088 0.954 0.4687 -0.7885 25 124.5 0.73 B120786C R-SS
252.28 19.12 15.0 -0.242 -0.784 1.026 0.568 -0.021 -1.398 25 252.28 19.12 B120786D SS
332.3 47.72 15.0 -1.177 0.253 0.924 0.531 -0.974 0.369 24 332.3 47.72 B120886A N-SS
126.9 5.01 27.0 0.4717 0.2204 -0.6921 0.0098 0.817 -0.0769 24 126.9 5.01 B121086A R
121.01 24.88 123.7 2.099 0.522 -2.621 -1.08 -4.994 1.908 23 121.01 24.88 B121086B R
160.64 -10.89 44.5 0.993 0.582 -1.576 -0.107 0.094 0.913 24 160.64 -10.89 B121186A R-SS
181.96 -26.57 15.0 -6.864 1.066 5.798 -1.451 2.043 4.623 23 181.96 -26.57 B121286A N
182.2 -27.04 15.0 -3.752 0.68 3.072 -2.077 -1.814 2.286 23 182.2 -27.04 B121286B N
182.04 -26.11 15.0 -5.354 0.763 4.591 -2.035 -0.973 3.107 23 182.04 -26.11 B121286C N
180.87 -18.36 579.1 -5.581 3.306 2.275 -0.925 -2.456 -2.555 23 180.87 -18.36 B121286D N
107.48 -6.32 56.2 0.202 -1.01 0.808 -0.398 -0.12 0.576 24 107.48 -6.32 B121286E SS
181.98 -26.58 15.0 -1.423 0.24 1.183 -0.108 0.238 0.66 24 181.98 -26.58 B121386A N
167.28 -17.98 15.0 1.673 -0.257 -1.417 4.111 -0.54 2.439 24 167.28 -17.98 B121386B R-SS
185.06 -18.42 273.3 4.241 0.882 -5.123 2.094 -0.768 -2.23 23 185.06 -18.42 B121486A R-SS
182.7 -15.94 429.1 3.368 -0.437 -2.931 1.607 -3.536 5.658 23 182.7 -15.94 B121586A R-SS
167.52 -18.32 15.0 1.466 -0.307 -1.16 2.307 -1.721 0.756 24 167.52 -18.32 B121686A R
184.66 52 45.2 5.404 -3.259 -2.145 2.125 -0.162 -4.308 23 184.66 52.0 B121686B R
71.28 36.34 220.8 1.624 0.562 -2.187 0.132 0.698 -1.021 24 71.28 36.34 B121786A R
119.81 -10.91 15.0 1.258 -2.02 0.762 3.689 -1.27 -0.07 25 119.81 -10.91 B121986A R
271.31 12.47 15.0 0.2047 -0.3287 0.124 0.9795 -0.9491 0.0981 24 271.31 12.47 B121986B R
182.59 52.33 49.3 2.276 -2.544 0.268 2.666 3.022 1.141 23 182.59 52.33 B121986C R-SS
284.54 -7.35 33.0 -1.081 -0.118 1.199 -0.376 7.334 0.919 23 284.54 -7.35 B122086A N
183.3 -27.82 62.9 0.6305 -0.492 -0.1385 0.2229 0.9028 -0.8542 24 183.3 -27.82 B122086B R-SS
183.21 -28.11 18.4 0.911 0.193 -1.104 0.206 0.97 -0.334 25 183.21 -28.11 B122086C R
183.43 -28.01 18.6 1.64 0.17 -1.811 0.572 1.181 -0.349 24 183.43 -28.01 B122086D R
51.25 29.97 15.0 0.324 -0.824 0.5 0.599 -0.111 1.317 24 51.25 29.97 B122086E SS
183.63 -28.06 17.4 4.689 -0.144 -4.545 0.551 4.869 -1.6 25 183.63 -28.06 C122186A R
125.96 2.83 86.9 1.442 0.273 -1.715 0.355 0.571 -0.425 24 125.96 2.83 B122186B R
121.37 0.87 87.4 -0.515 -2.632 3.148 0.666 0.62 0.08 24 121.37 0.87 B122286A SS
310.95 -57.1 15.0 0.316 1.782 -2.098 -1.985 1.76 3.493 25 310.95 -57.1 B122286B SS-N
179.23 -23.02 618.1 -0.144 -0.07 0.214 -0.946 -0.426 -1.014 24 179.23 -23.02 B122286C SS-N
279.58 -44.77 15.0 -0.276 1.225 -0.948 -2.393 0.394 -3.187 25 279.58 -44.77 B122586A SS-R
179.75 -24.39 539.7 4.985 -1.517 -3.468 4.644 -6.405 -2.96 23 179.75 -24.39 B122686A R
144.27 -54.44 15.0 -0.195 1.423 -1.227 -1.323 -1.171 -6.189 24 144.27 -54.44 B122686B SS
331.72 -56.23 22.7 1.818 -0.401 -1.417 -0.051 0.035 0.231 24 331.72 -56.23 B122786A R
131.08 -6.49 93.1 -0.198 -3.407 3.605 -1.069 1.606 1.467 24 131.08 -6.49 B122786B SS-N
144.17 20.08 425.9 -0.684 0.876 -0.191 -1.061 -0.43 -0.841 24 144.17 20.08 B122786C N-SS
78.23 -38.76 15.0 -0.196 -0.817 1.014 -0.001 -0.483 0.071 24 78.23 -38.76 B122886A SS
78.31 -38.85 15.0 -0.38 -2.39 2.771 0.758 -0.484 -0.049 25 78.31 -38.85 C122886B SS
340.44 0.09 15.0 -0.118 0.473 -0.356 0 0 -1.14 24 340.44 0.09 B122986A SS
296.91 -28.04 625.9 0.33 -0.21 -0.12 -0.187 1.332 0.158 24 296.91 -28.04 B122986B R
119.4 15.21 52.4 5.269 0.627 -5.895 0.638 -3.048 1.412 24 119.4 15.21 B122986C R
137.83 36.42 15.0 1.789 0.446 -2.234 -1.286 0.609 -1.549 24 137.83 36.42 B123086A R-SS
182.13 -19.13 563.2 -4.765 3.055 1.709 -3.337 5.07 3.469 23 182.13 -19.13 B123086B N-SS
131.24 -6.33 105.0 0.569 -3.216 2.646 1.079 1.126 0.054 24 131.24 -6.33 B123086C SS-R
185.94 -20.17 33.9 0.667 0.079 -0.7459 0.2632 0.1913 0.7546 25 185.94 -20.17 B123086D R-SS
156.65 49.38 27.0 3.373 -1.671 -1.702 2.012 1.996 -1.785 23 156.65 49.38 B123186A R
103.02 -4.65 60.2 4.065 -3.497 -0.568 2.034 -1.378 1.075 23 103.02 -4.65 B123186B R
138.2 -2.37 78.4 1.898 -0.832 -1.066 1.267 0.225 2.03 24 138.2 -2.37 B010187A R-SS
341.63 -42.41 15.0 0.226 1.664 -1.89 0.331 -0.61 0.744 24 341.63 -42.41 B010287A SS
146.28 -3.41 15.0 0.099 -0.409 0.309 -0.202 -0.547 1.863 25 146.28 -3.41 B010387A SS
146.37 -3.45 15.0 0.048 -0.147 0.099 -0.575 -0.95 2.487 25 146.37 -3.45 B010387B SS
168.2 -15.06 16.8 1.004 -0.04 -0.964 0.073 0.567 0.218 26 168.2 -15.06 C010387C R
183.03 -26.95 15.0 2.083 0.574 -2.657 1.338 4.625 -1.07 24 183.03 -26.95 B010487A R
149.51 49.53 505.4 -5.492 0.365 5.126 -3.616 -7.201 -0.987 23 149.51 49.53 B010487B N
139.68 -2.35 40.4 3.417 -2.949 -0.469 -1.038 5.797 5.57 24 139.68 -2.35 B010487C R-SS
277.43 5.69 15.0 -0.141 0.042 0.099 0.331 0.408 3.196 25 277.43 5.69 B010487D SS
146.25 -3.75 15.0 -0.224 6.894 -6.67 0 0 5.061 23 146.25 -3.75 B010587A SS
190.95 52.53 33.7 1.244 -0.942 -0.302 0.825 0.501 -0.434 26 190.95 52.53 C010587B R
166.93 -14.57 102.8 5.931 2.332 -8.263 -1.322 -2.717 -2.06 23 166.93 -14.57 B010587C R
81.48 41.77 15.0 2.078 -1.883 -0.195 3.473 -0.37 -0.955 24 81.48 41.77 B010587D R
120.94 23.78 48.1 2.699 0.618 -3.318 -1.019 -2.372 -0.346 24 120.94 23.78 B010687A R
103.86 34.23 15.0 0.566 0.356 -0.923 0.533 -0.31 -1.024 24 103.86 34.23 B010787A SS-R
171.37 -22.17 15.0 -2.637 -3.689 6.326 7.1 2.241 -1.799 23 171.37 -22.17 B010887A SS-N
152.95 -4.91 31.6 0.6954 0.223 -0.9184 0.1701 0.9734 0.3678 24 152.95 -4.91 B010887B R
141.38 39.8 59.5 3.119 -1.351 -1.768 -1.06 -8.161 -1.595 25 141.38 39.8 C010987A R
183.48 -19.28 16.6 -1.49 -3.856 5.346 -0.098 1.623 -5.174 25 183.48 -19.28 C010987B SS
133.71 -20.03 15.0 0.996 -0.121 -0.875 0.29 1.105 0.635 24 133.71 -20.03 B010987C R-SS
166.33 -13.48 49.0 1.751 0.581 -2.332 0.441 0.301 0.178 24 166.33 -13.48 B011387A R
182.43 -29 54.9 2.992 0.827 -3.82 0.499 1.787 -1.241 24 182.43 -29.0 B011387B R
281.1 5.68 15.0 -0.241 0.216 0.025 0.451 0.341 1.006 25 281.1 5.68 B011387C SS
281.14 5.87 15.0 -1.313 1.444 -0.131 1.94 0.881 5.952 24 281.14 5.87 B011387D SS
245.9 -49.92 15.0 -0.123 3.139 -3.016 -0.44 0.137 8.999 24 245.9 -49.92 B011487A SS
142.73 42.73 89.4 -0.306 0.439 -0.133 1.626 0.222 0.202 26 142.73 42.73 B011487B N
144.81 42.76 50.6 0.654 -0.014 -0.64 0.723 0.416 -1.072 24 144.81 42.76 B011687A R-SS
186.87 -22.34 54.3 2.727 -0.835 -1.893 1.71 2.639 -1.404 23 186.87 -22.34 B011687B R
27.91 -52.51 15.0 -1.181 1.891 -0.71 -1.738 -0.729 0.593 24 27.91 -52.51 B011687C N
161.58 -11.09 15.0 2.781 -0.511 -2.27 2.544 -5.735 0.728 24 161.58 -11.09 B011787A R
184.4 -19.33 245.6 0.299 0.2751 -0.5741 -0.3382 -0.8413 0.3034 24 184.4 -19.33 B011887A R
163.49 54.92 36.3 0.083 -1.341 1.258 0.114 0.249 0.739 24 163.49 54.92 B011987A SS
185.63 52.09 32.9 3.696 -2.805 -0.891 5.254 0.528 -2.92 23 185.63 52.09 B012087A R
131.08 -5.53 87.8 7.65 -7.557 -0.092 5.325 -0.587 0.946 23 131.08 -5.53 B012187A R
130.07 -7.1 177.0 -2.256 -0.787 3.043 1.229 1.783 -1.933 24 130.07 -7.1 B012187B N-SS
144.78 20.55 113.3 -1.621 2.052 -0.431 1.673 -8.186 1.362 24 144.78 20.55 B012187C N
129.19 -6.07 287.9 1.1 -1.798 0.698 -0.516 0.317 0.513 24 129.19 -6.07 B012187D R-SS
184.4 -18.91 278.4 1.673 0.772 -2.445 -0.678 -2.368 -0.614 24 184.4 -18.91 B012287A R
146.4 42.9 62.6 0.923 1.774 -2.697 5.848 0.925 -5.54 23 146.4 42.9 B012287B SS-R
126.56 2.23 55.2 7.88 0.414 -8.294 -2.228 -1.37 -1.413 24 126.56 2.23 B012387A R
79.31 41.26 15.0 1.877 -1.859 -0.018 -0.028 0.394 -0.463 25 79.31 41.26 B012487A R
280.69 3.3 15.4 -3.9 0.533 3.366 1.825 1.716 2.747 24 280.69 3.3 B012587A N
12.95 7.85 15.0 1.824 0.309 -2.133 1.061 1.534 -0.492 23 12.95 7.85 B012687A R
287.35 -32.35 15.0 1.322 0.644 -1.966 0.8 -1.294 0.023 24 287.35 -32.35 B012787A R-SS
129.82 -0.86 15.0 -2.038 -0.185 2.223 3.482 -1.954 4.1 24 129.82 -0.86 B012887A SS-N
153.08 -60.79 15.0 -1.629 6.174 -4.545 1.88 1.898 -5.264 24 153.08 -60.79 B012887B SS-N
126.23 1.25 47.2 3.814 0.348 -4.161 -1.518 -0.108 -1.783 25 126.23 1.25 B012987A R
288.93 -29.81 65.9 -0.152 -0.515 0.667 -0.084 -1.444 0.139 24 288.93 -29.81 B012987B N
333.24 -60.72 15.0 1.502 -0.422 -1.08 0.779 2.826 -0.879 26 333.24 -60.72 C013087A R
332.86 -60.89 46.4 0.313 -1.1 0.787 -0.08 0.486 -1.088 24 332.86 -60.89 B013187A SS-R
181.05 -17.58 592.2 0.7371 0.2241 -0.9612 0.8409 -0.0859 0.4169 24 181.05 -17.58 B013187B R-SS
333.37 -60.28 15.0 0.391 -0.256 -0.135 0.247 1.319 -0.412 24 333.37 -60.28 B013187C R
342.53 0.55 15.0 0.323 0.846 -1.169 0 0 -3.068 24 342.53 0.55 B020187A SS
286.7 -37.69 28.4 3.331 0.416 -3.748 0.858 -5.593 0.464 24 286.7 -37.69 B020387A R
203.61 20.41 15.0 0.668 -0.841 0.173 0.17 -1.418 0.659 24 203.61 20.41 B020487A R-SS
186.5 -14.86 15.0 0.194 0.541 -0.735 -0.06 1.465 1.031 24 186.5 -14.86 B020487B SS-R
180.24 -34.24 35.0 0.258 0.181 -0.439 0.096 1.832 -0.171 24 180.24 -34.24 B020487C R
141.81 36.79 38.2 2.848 -0.009 -2.839 1.364 2.648 -1.538 25 141.81 36.79 C020687A R
141.94 36.91 41.4 1.026 -0.201 -0.825 0.242 0.809 -0.367 26 141.94 36.91 C020687B R
244.78 32.15 15.0 0.113 -1.417 1.304 0.666 -0.291 -1.41 24 244.78 32.15 B020787A SS
158.48 -58.7 15.0 0.519 -0.813 0.294 0.008 -0.557 2.664 24 158.48 -58.7 B020787B SS
147.96 -5.96 15.0 -0.055 -0.105 0.16 0.601 0.999 2.052 25 147.96 -5.96 B020787C SS-R
102.94 -5.34 47.5 0.368 -1.228 0.86 0.922 -0.343 0.547 24 102.94 -5.34 B020787D SS-N
126.59 1.68 57.7 1.072 1.038 -2.111 -1.303 -0.546 -0.856 25 126.59 1.68 B020887A R-SS
147.72 -5.9 15.0 -0.218 -0.189 0.407 0.088 0.172 1.052 27 147.72 -5.9 C020887B SS
147.98 -6.12 33.0 -1.191 -2.027 3.219 3.049 -2.79 3.02 24 147.98 -6.12 B020987A SS-N
147.55 -6.29 31.8 0.869 0.038 -0.906 1.577 1.216 2.664 24 147.55 -6.29 B020987B SS-R
147.85 -6.21 44.3 0.619 -0.053 -0.566 0.039 -0.045 2.686 24 147.85 -6.21 B020987C SS
147.99 -6.23 48.6 -0.0394 -0.8294 0.8688 0.3011 -0.3581 0.579 25 147.99 -6.23 B020987D SS-N
182.62 -19.47 418.5 -3.092 -0.574 3.667 -1.063 -4.598 -0.087 25 182.62 -19.47 C021087A N
147.88 -6.07 46.8 -0.197 -1.207 1.404 0.533 -0.729 0.847 24 147.88 -6.07 B021087B SS-N
143.21 35.46 17.1 -3.711 -0.048 3.759 0.55 2.024 2.513 23 143.21 35.46 B021087C N
146.83 -7.36 38.3 -0.158 -1.394 1.553 0.333 -0.028 -1.304 24 146.83 -7.36 B021187A SS
120.86 19.01 24.0 -0.419 0.626 -0.208 -0.396 0.078 -1.214 25 120.86 19.01 B021187B SS
167.16 -15.92 32.6 4.037 -0.425 -3.612 -0.631 -1.643 2.2 25 167.16 -15.92 C021187C R
132.16 43.13 504.2 -0.134 1.55 -1.415 -0.13 -0.575 0.126 25 132.16 43.13 B021187D SS
179.97 -22.44 524.1 0.166 -0.21 0.044 1.113 -0.874 -0.108 24 179.97 -22.44 B021187E R
126.27 0.79 37.1 1.324 -0.112 -1.213 -0.154 -0.126 -0.54 26 126.27 0.79 C021387A R
167.16 -15.5 129.2 2.14 0.318 -2.458 -0.173 -2.727 -0.245 24 167.16 -15.5 B021487A R
240 35.57 15.0 4.902 0.2 -5.102 -2.403 -3.636 4.412 23 240.0 35.57 B021487B R-SS
181.1 -17.76 577.9 2.151 0.574 -2.726 2.682 -0.229 0.297 24 181.1 -17.76 B021487C R-SS
283.49 -45.7 15.0 -1.297 3.629 -2.333 0.445 1.735 -6.801 24 283.49 -45.7 B021487D SS
161.73 54.3 38.3 1.717 -0.162 -1.555 -0.348 0.799 -1.237 24 161.73 54.3 B021487E R-SS
180.04 -15.02 15.0 0.289 1.353 -1.642 -1.52 1.246 -3.866 24 180.04 -15.02 B021587A SS-R
126.46 1.15 37.3 1.329 -0.548 -0.781 -0.8 0.324 -0.504 24 126.46 1.15 B021687A R-SS
126.53 1.09 34.4 2.333 -0.69 -1.642 0.285 0.384 -1.149 25 126.53 1.09 B021687B R
168.57 -19.55 22.0 -4.042 3.863 0.179 -2.253 -0.262 0.682 24 168.57 -19.55 B021787A N
181.14 -32.73 41.9 0.8625 -0.0651 -0.7974 0.0477 0.7597 -0.1849 26 181.14 -32.73 C021787B R
334.56 -58.54 26.7 1.031 0.154 -1.185 0.405 1.848 0.414 24 334.56 -58.54 B021787C R
180.8 51.48 33.9 1.53 -1.694 0.164 1.515 1.226 -0.522 25 180.8 51.48 B021887A R
180.56 51.52 20.2 0.922 -1.043 0.121 0.325 0.954 -0.085 24 180.56 51.52 B021887B R-SS
333.01 -55.68 18.4 1.245 -0.298 -0.947 -0.197 0.701 1.069 24 333.01 -55.68 B021887C R
183.63 -27.92 48.0 3.006 -0.622 -2.383 0.817 2.421 -0.379 23 183.63 -27.92 B021987A R
181.29 -32.54 37.0 0.7264 0.2623 -0.9888 0.3239 0.6262 -0.3512 24 181.29 -32.54 B021987B R
147.82 -6.01 43.6 0.038 -1.525 1.487 0.37 -0.499 1.59 24 147.82 -6.01 B022187A SS
110.33 54.4 15.0 -2.426 0.735 1.691 -1.002 -0.858 0.03 23 110.33 54.4 B022187B N
125.59 78.76 15.0 -1.132 -0.022 1.154 -0.487 -0.122 -0.562 24 125.59 78.76 B022287A N-SS
70.14 39.12 33.0 1.691 0.523 -2.214 0.706 -0.022 -1.965 23 70.14 39.12 B022387A R-SS
334.78 -57.98 19.6 1.404 0.023 -1.428 -0.056 1.306 0.404 25 334.78 -57.98 B022387B R
182.52 -15.31 15.0 -0.022 -0.177 0.198 -0.292 -0.412 1.292 24 182.52 -15.31 B022387C SS
167.87 -15.83 224.9 0.527 -0.666 0.139 -1.885 -1.166 1.928 26 167.87 -15.83 C022387D SS-R
147.22 -56.54 15.0 -0.229 0.5478 -0.3187 0 0 -0.9194 25 147.22 -56.54 B022487A SS
141.95 -2.23 15.0 -2.13 1.846 0.283 -0.831 1.034 -1.421 24 141.95 -2.23 B022587A N
182.85 -28.1 74.6 4.196 1.519 -5.715 0.451 3.063 1.178 23 182.85 -28.1 B022587B R
293.69 -28.73 176.1 -0.0685 -0.0163 0.0848 0.6845 0.1111 -0.8539 24 293.69 -28.73 B022587C SS-N
147.71 -6.14 33.5 0.002 0.337 -0.338 0 0 1.429 25 147.71 -6.14 B022587D SS
121.01 18.79 32.7 -2.089 2.18 -0.092 0.138 1.069 -1.227 24 121.01 18.79 B022587E N-SS
91.08 38.3 15.0 4.488 -4.86 0.372 -2.661 -1.095 1.68 24 91.08 38.3 B022587F R-SS
141.68 30.03 45.2 -4.217 4.736 -0.519 1.457 4.042 3.663 23 141.68 30.03 B022687A N-SS
261.6 2.08 15.0 0.629 4.82 -5.449 -1.682 3.6 3.511 23 261.6 2.08 B022787A SS-N
182.94 -17.44 15.0 -0.2742 -0.6576 0.9318 -0.3554 -0.8907 -0.5517 24 182.94 -17.44 B022787B SS-N
192.84 53.72 16.0 -2.274 0.272 2.001 -0.094 1.262 0.578 26 192.84 53.72 C022787C N
112.63 -6.19 583.8 -0.481 0.095 0.386 1.184 -0.357 -0.404 24 112.63 -6.19 B022787D N
21.02 38.51 15.0 -1.887 3.667 -1.781 2.75 -1.745 0.784 24 21.02 38.51 B022787E N-SS
141.6 36.69 30.0 1.922 0.033 -1.954 0.477 0.985 -0.9 24 141.6 36.69 B022887A R
57.23 -32.67 15.0 -0.496 1.501 -1.005 0 0 6.251 23 57.23 -32.67 B030187A SS
177.03 -37.82 15.0 -5.138 2.267 2.871 2.275 1.719 3.807 25 177.03 -37.82 C030287A N
96.06 -45.56 15.0 -0.032 -2.014 2.046 -0.267 -0.551 -0.624 25 96.06 -45.56 B030287B SS
152.4 46.16 96.8 -2.841 0.019 2.822 2.596 2.438 0.716 24 152.4 46.16 B030387A N
79.52 41.3 33.0 2.695 -0.996 -1.699 -1.713 -2.517 -1.531 23 79.52 41.3 B030387B R
335.09 -57.97 24.7 1.24 -0.13 -1.109 0.045 0.801 0.376 24 335.09 -57.97 B030387C R
147.82 -6.18 15.0 -0.38 0.791 -0.412 1.325 0.522 -0.535 24 147.82 -6.18 B030487A N
290.87 -19.83 133.2 -1.106 0.256 0.85 0.523 -0.054 -0.624 24 290.87 -19.83 B030487B N
289.07 -24.38 41.9 1.746 -0.054 -1.692 0.291 -1.759 -0.11 27 289.07 -24.38 C030587A R
288.69 -24.19 33.0 1.424 0.281 -1.705 0.594 -2.484 0.692 26 288.69 -24.19 C030587B R
146.51 -6.05 87.4 2.42 -1.085 -1.335 -0.018 0.304 0.59 24 146.51 -6.05 B030587C R
282.23 0.1 15.0 2.779 0.145 -2.925 -1.04 3.835 -0.181 25 282.23 0.1 B030687A R
282.16 -0.06 15.0 5.031 -0.117 -4.914 0.265 3.848 -0.968 26 282.16 -0.06 C030687B R
290.3 -23.53 41.0 0.015 -0.563 0.548 -0.295 -1.303 -0.323 25 290.3 -23.53 B030687C N
282.27 0.31 15.0 -0.2748 0.8795 -0.6047 -0.6611 0.5676 0.0979 25 282.27 0.31 B030687D N-SS
289.45 -23.87 45.0 0.876 0.334 -1.21 0.682 -2.169 -0.703 25 289.45 -23.87 B030687E R
267.87 14.53 68.0 -2.102 1.391 0.711 -1.325 1.355 -1.072 24 267.87 14.53 B030687F N
180.02 51.33 15.0 1.77 -1.615 -0.155 3.107 1.367 -0.693 24 180.02 51.33 B030687G R
167.53 -16.12 37.7 6.808 1.763 -8.571 -0.666 -0.411 1.304 24 167.53 -16.12 B030787A R
147.94 -6.16 57.6 0.0086 -0.3364 0.3277 0.1533 -0.4289 0.8856 24 147.94 -6.16 B030787B SS-N
187.73 -15.93 22.0 -2.905 0.861 2.045 -0.157 -1.741 -2.217 24 187.73 -15.93 B030787C N-SS
187.13 -14.89 15.0 -2.141 -0.573 2.715 0.966 3.147 -6.054 23 187.13 -14.89 B030787D SS-N
288.91 -20.01 15.0 3.435 1.441 -4.876 0.263 -8.029 -2.719 23 288.91 -20.01 B030887A R
287.85 -18.53 15.0 -6.432 1.594 4.838 0.685 -1.234 -0.419 24 287.85 -18.53 B031087A N
287.87 -18.22 15.0 -1.191 0.083 1.108 -0.172 2.523 0.054 24 287.87 -18.22 B031087B N
141.88 36.74 28.5 1.454 -0.264 -1.19 1.303 1.958 -0.662 24 141.88 36.74 B031087C R
145.16 40.56 18.0 -4.824 1.814 3.01 1.12 0.735 2.889 24 145.16 40.56 B031087D N
145.34 40.6 18.0 -1.994 0.198 1.796 -0.052 0.227 0.264 24 145.34 40.6 B031087E N
283.59 5.86 50.9 2.739 -1.579 -1.16 2.748 0.005 -0.189 23 283.59 5.86 B031087F R
178.69 -33.94 262.2 0.0493 0.2527 -0.302 -0.2452 0.8867 -0.4257 24 178.69 -33.94 B031187A R
88.06 -24.29 15.0 3.299 -1.185 -2.114 1.483 2.084 -3.363 23 88.06 -24.29 B031187B R
287.76 -18.45 15.0 -2.888 1.076 1.812 -1.936 3.18 -0.559 23 287.76 -18.45 B031287A N
277.84 -3.45 15.0 2.4 -1.196 -1.204 3.728 -2.825 4.334 23 277.84 -3.45 B031287B R
265.61 15.61 17.0 0.803 -1.012 0.209 1.199 -0.037 0.123 25 265.61 15.61 B031287C R
151.6 -5.35 163.3 0.91 -4.474 3.563 -5.194 2.612 3.266 23 151.6 -5.35 B031287D SS-R
342.19 0.36 15.0 0.139 0.836 -0.974 0 0 -1.436 24 342.19 0.36 B031287E SS
182.08 -24.12 24.1 -3.27 0.228 3.043 1.547 -3.371 1.413 23 182.08 -24.12 B031387A N-SS
182.65 -23.86 15.0 -5.967 -0.411 6.378 -1.023 -6.857 1.453 23 182.65 -23.86 B031387B N
183.45 -30.98 15.0 -1.464 -0.088 1.552 0.325 -1.452 0.988 24 183.45 -30.98 B031387C N-SS
272.2 11.92 33.1 1.322 -1.547 0.226 1.089 -1.5 1.093 24 272.2 11.92 B031387D R
182.52 -24.11 16.2 -2.501 0.196 2.305 1.104 -1.802 0.962 24 182.52 -24.11 B031387E N-SS
182.88 -24.02 15.0 -1.901 0.37 1.531 0.405 0.114 0.508 25 182.88 -24.02 C031387F N
285.28 -15.57 97.2 -0.3022 0.2742 0.028 -0.8223 -0.2219 -0.79 24 285.28 -15.57 B031387G SS-N
138.85 10.38 15.0 -3.302 0.052 3.251 2.331 -0.351 -1.146 23 138.85 10.38 B031487A N-SS
143.77 12.61 135.8 1.148 2.367 -3.515 6.5 -5.059 -1.105 23 143.77 12.61 B031487B R
182.63 -23.91 16.6 -3.066 0.273 2.793 0.446 -0.739 1.231 24 182.63 -23.91 B031487C N
267.82 -39.13 15.0 -2.353 1.444 0.909 1.528 -1.932 -6.748 24 267.82 -39.13 B031487D SS
265.17 15.63 39.8 4.77 -3.298 -1.472 3.472 -3.811 3.485 24 265.17 15.63 B031587A R
289.46 -24.44 15.0 0.72 -0.623 -0.097 0.422 -1.766 0.473 24 289.46 -24.44 B031587B R
146.72 18.79 15.0 -0.0842 0.0669 0.0173 0.7236 0.8351 -0.2532 24 146.72 18.79 B031587C R
91.46 -9.91 15.0 1.177 -0.268 -0.909 0.84 1.599 -0.85 24 91.46 -9.91 B031587D R
151.54 -5.53 31.0 1.854 -1.891 0.037 1.603 -0.475 -0.292 24 151.54 -5.53 B031587E R
187.55 -16.31 15.0 0.815 -0.1034 -0.7115 0.4925 0.804 -0.2451 24 187.55 -16.31 B031687A R
147.42 -6.73 15.0 -1.341 1.645 -0.303 0.501 1.335 0.555 24 147.42 -6.73 B031687B N-SS
147.1 -6.78 15.0 -2.08 2.015 0.065 0.841 1.876 0.545 24 147.1 -6.78 B031687C N-SS
167.44 -14.79 162.6 5.548 -2.638 -2.91 -0.986 -0.467 0.112 23 167.44 -14.79 B031687D R
147.42 -6.66 15.0 -0.894 0.7233 0.1706 0.1584 0.4242 0.5257 25 147.42 -6.66 B031687E N
165.75 -11.11 43.4 3.313 -0.314 -2.998 -0.547 -0.481 1.451 24 165.75 -11.11 B031687F R
192.8 53.38 15.0 -1.26 0.163 1.098 0.623 0.945 -0.164 24 192.8 53.38 B031687G N
126.55 1.96 29.5 1.328 -0.238 -1.091 -0.428 -0.428 -0.604 25 126.55 1.96 B031887A R
131.77 31.94 38.0 -0.9043 -0.0432 0.9475 0.0792 0.7058 -0.0829 26 131.77 31.94 C031887B N
182.34 -30.06 47.3 2.214 0.247 -2.461 0.172 1.448 -0.997 24 182.34 -30.06 B031887C R
283.7 7.13 15.0 0.717 -0.124 -0.593 -0.403 -1.11 -0.377 24 283.7 7.13 B031987A R
64.48 23.27 35.7 -2.55 2.21 0.339 1.782 -1.701 1.499 23 64.48 23.27 B031987B N-SS
166.96 -14.94 142.5 2.305 1.433 -3.738 -3.036 -1.495 2.366 24 166.96 -14.94 B031987C SS-R
137.8 29.26 524.0 0.224 2.36 -2.584 1.559 0.122 1.986 24 137.8 29.26 B031987D SS-R
184.04 -20.3 215.3 -1.151 1.474 -0.323 -2.578 -7.034 2.266 25 184.04 -20.3 C031987E N
182.62 52.03 84.5 -0.126 -0.41 0.536 -3.982 1.07 -0.784 25 182.62 52.03 C032187A N
276.56 8.77 33.0 -0.513 0.339 0.175 -3.845 2.09 3.893 24 276.56 8.77 B032187B SS-N
186.6 51.66 23.2 1.418 -1.331 -0.087 1.144 0.689 -0.573 25 186.6 51.66 B032287A R
